code,backend,einsum_string,dim_sizes,cont_path,num_flops,time_compile_mean,time_eval_mean,gflops_eval_mean,gflops_total_mean,time_compile_std_dev,time_eval_std_dev,gflops_eval_std_dev,gflops_total_std_dev,num_samples
einsum_ir,tpp,"aib,bjc,ckd,dle,ema->ijklm","40,40,40,40,40,25,25,25,25,25",,33373234375,0.0018890953000000002,0.04764214500000001,700.4995900000001,673.7852499999999,9.594555216745156e-05,6.777152701346921e-05,0.9952718840253225,1.590799750427314,100
