code,backend,einsum_string,dim_sizes,cont_path,num_flops,time_compile_mean,time_eval_mean,gflops_eval_mean,gflops_total_mean,time_compile_std_dev,time_eval_std_dev,gflops_eval_std_dev,gflops_total_std_dev,num_samples
opt_einsum,torch,"iaje,bf,dcba,cigj,dh->hgfei","24,48,12,56,32,64,8,84,8,72",,6699220992,9.92298126220506e-05,0.01362437486648555,491.7583803257598,488.20212420381415,2.1730216282793026e-06,0.00013780508397023835,4.9814001478750285,4.9179274272563145,100
