code,backend,einsum_string,dim_sizes,cont_path,num_flops,time_compile_mean,time_eval_mean,gflops_eval_mean,gflops_total_mean,time_compile_std_dev,time_eval_std_dev,gflops_eval_std_dev,gflops_total_std_dev,num_samples
einsum_ir,blas,"af,fbg,gch,hdi,ie->abcde","100,72,128,128,3,71,305,32,3",,39205367808,0.0027093726,0.013660006,2878.5254999999997,2399.9881,7.35486357140222e-05,0.0008139193859543606,143.36485413363195,101.70629474768525,100
