code,backend,einsum_string,dim_sizes,cont_path,num_flops,time_compile_mean,time_eval_mean,gflops_eval_mean,gflops_total_mean,time_compile_std_dev,time_eval_std_dev,gflops_eval_std_dev,gflops_total_std_dev,num_samples
einsum_ir,tpp,"abdfe,cf->abcde","48,36,24,36,48,36",,5088116736,0.0005843311100000001,0.0029257925000000006,1756.3051699999996,1460.6182800000001,3.840201278339536e-05,0.0004115662165935897,125.17904099410225,95.79843155419634,100
einsum_ir,tpp,"acdfe,bf->abcde","48,24,36,36,48,36",,5088116736,0.0005850715100000001,0.0029569260999999995,1732.87189,1444.0558799999997,3.1455163050848345e-05,0.00036479903893772654,100.41021952917377,75.93755043006581,100
einsum_ir,tpp,"abed,ce->abcd","96,84,24,96,96",,3548676096,0.00109383048,0.0011488452,3096.993200000001,1583.8801999999998,3.2600837778316074e-05,6.668090739537598e-05,141.61642030056925,47.35622124777996,100
einsum_ir,tpp,"abcfe,df->abcde","48,36,36,24,48,48",,6808043520,0.00060030568,0.0028385766,2449.5128999999997,2010.8499700000002,1.8115362127980734e-05,0.0005785833875369892,255.2254368054155,188.56728829047026,100
einsum_ir,tpp,"aced,be->abcd","96,24,84,96,84",,3102769152,0.0011216944499999998,0.0009740848299999999,3189.3144999999995,1481.2287,4.4648920940364154e-05,3.769250715912257e-05,105.20651043125235,33.722529221290756,100
einsum_ir,tpp,"jki,efghjk->efghi","6,64,6,64,24,6,64",,2714370048,0.0004382905600000001,0.0008440502700000002,3577.2854299999995,2249.60662,2.7311131602711123e-05,0.0005838923807206542,544.843374336987,304.45271266541357,100
einsum_ir,tpp,"abed,ce->abcd","96,84,24,84,96",,3105091584,0.0012021496,0.0011183147599999998,3088.2860400000004,1391.39723,2.84015587820902e-05,0.0007116792162419455,496.9422145444903,176.30695654969276,100
einsum_ir,tpp,"bcgf,adeg->abcdef","24,20,20,24,20,20,24",,4331520000,0.0005723250500000001,0.0024211206000000003,1810.8494699999999,1459.7530000000002,9.681616810645929e-06,0.0003850742874120512,139.6029554924659,100.70908790765569,100
einsum_ir,tpp,"bdgf,aceg->abcdef","24,20,20,24,20,20,24",,4331520000,0.0005718172799999998,0.0024163785000000004,1817.5118400000001,1464.1047499999997,1.1302720572722763e-05,0.00041373922301537184,149.40429947369879,107.55170893179239,100
einsum_ir,tpp,"acgf,bdeg->abcdef","24,20,20,24,20,20,24",,4331520000,0.0005700240499999999,0.0024044505000000004,1811.08296,1461.8144399999999,1.1014348454001339e-05,0.00024267924565039433,97.62070169483685,69.7819752626853,100
einsum_ir,tpp,"abgf,cdeg->abcdef","24,20,20,24,20,20,24",,4331520000,0.0005564975799999999,0.0024365806,1778.9556999999998,1447.9078999999997,1.0107140233548067e-05,6.767429210385268e-05,45.551143112977854,31.614970379728508,100
einsum_ir,tpp,"efhjki,gjk->efghi","6,64,24,4,94,6,64",,2657820672,0.00048289356999999997,0.00097966341,2715.3962999999994,1818.3734,2.214080149756658e-05,3.218090226905398e-05,74.02637404228633,43.599629880274996,100
einsum_ir,tpp,"bced,ae->abcd","96,84,84,84,96",,10867820544,0.0010540467199999998,0.0027368233999999995,4258.2339,2988.9764999999998,2.363914892291168e-05,0.0010051872558070004,791.3412317020433,465.27660830641514,100
einsum_ir,tpp,"aced,be->abcd","96,84,84,84,96",,10867820544,0.00115114463,0.0028477826000000007,4206.1549,2875.2926,4.6545542616102064e-05,0.001210542894821688,927.9231317285714,525.6653441397248,100
einsum_ir,tpp,"abed,ce->abcd","96,84,84,84,96",,10867820544,0.0011598551999999999,0.0026663594000000002,4106.482599999999,2852.6433000000006,2.995695613996384e-05,0.00033657176974237626,249.33179814233264,141.74632782769493,100
einsum_ir,tpp,"aedc,ebd->abc","96,84,84,84,96",,10924042752,0.00036154363,0.0031182603,3723.4435000000003,3305.870400000001,2.4550317701519786e-05,0.001071877826691286,647.427798968754,544.6823658264168,100
einsum_ir,tpp,"gkiljh,ekilfj->efgh","6,64,4,94,6,64,6,64",,42580429824,0.00046902698,0.025482825000000004,1676.7928999999997,1646.2843000000003,1.163699332282852e-05,0.001567581584323477,96.04326644215507,92.66946761904904,100
einsum_ir,tpp,"gikljh,eiklfj->efgh","6,64,4,94,4,94,6,64",,41693334528,0.00051591846,0.023517454,1779.0019999999997,1740.5610000000001,1.981256515621061e-05,0.0014490554161503788,100.61089973484258,96.43828411701622,100
einsum_ir,tpp,"efiklj,ghkl->efghij","6,64,4,94,4,94,6,64",,41639190528,0.0005031100499999999,0.009596784600000002,4360.168500000001,4141.2912,1.6877520199015667e-05,0.0007667556901297199,269.302222687062,246.33991403142548,100
einsum_ir,tpp,"efiklj,ghkl->efghij","6,64,6,64,4,94,4,94",,41638035456,0.0004932447999999999,0.0095664313,4368.9841,4153.358200000001,8.521519340985378e-06,0.0006704293427389374,237.50887089906237,216.67908971555053,100
einsum_ir,tpp,"fihg,dieh->defg","151,48,181,40,151,48",,760632662400,0.003341104,0.14815857,5134.0659000000005,5020.8375,7.352328896480364e-05,0.0008323183061349024,27.984400889088395,27.039602097029004,100
einsum_ir,tpp,"cefd,aebf->abcd","96,84,84,84,84,96",,917619591168,0.00048383561999999997,0.16184885000000002,5670.271499999998,5653.367400000001,3.356642838523351e-05,0.0017610763374032413,61.6580913509363,61.29989562203779,100
einsum_ir,tpp,"aefd,becf->abcd","96,84,84,84,96,96",,1048716232704,0.0014510539999999996,0.1834443,5717.1439,5672.2681999999995,3.7218616173885205e-05,0.0014072044964927785,44.21632659054363,43.37247456927753,100
einsum_ir,tpp,"cfed,afbe->abcd","96,84,84,96,84,84",,917611462656,0.0005105366,0.15835348,5795.288200000001,5776.6585,1.9322568226001553e-05,0.00160313495578652,58.368883303875315,57.91139531930032,100
