code,backend,einsum_string,dim_sizes,cont_path,num_flops,time_compile_mean,time_eval_mean,gflops_eval_mean,gflops_total_mean,time_compile_std_dev,time_eval_std_dev,gflops_eval_std_dev,gflops_total_std_dev,num_samples
opt_einsum,torch,"abdfe,cf->abcde","48,36,24,36,48,36",,5159780352,0.00019654989242548398,0.014562914371490437,354.88789278136,350.1459900421816,7.732917154137011e-06,0.0006257076542822683,13.636554309036432,13.271953501449673,100
opt_einsum,torch,"acdfe,bf->abcde","48,24,36,36,48,36",,5159780352,0.00019877672195429806,0.014684047698974557,352.40850575710704,347.6798439910547,8.336689207920841e-06,0.0008548782735993353,17.762452820491422,17.344747276991065,100
opt_einsum,torch,"abed,ce->abcd","96,84,24,96,96",,3567255552,0.000188446044921827,0.00891476392745967,401.9734300889866,393.58619437794323,7.89822258841105e-06,0.000672028035428991,24.6987389521509,23.767420818333754,100
opt_einsum,torch,"abcfe,df->abcde","48,36,36,24,48,48",,6879707136,0.00019809961318965194,0.01619454622268672,425.1851801654717,420.0386484029585,7.786710444166478e-06,0.0005057514984303832,11.970235210309369,11.69455636162696,100
opt_einsum,torch,"aced,be->abcd","96,24,84,96,84",,3121348608,0.00020538330078120098,0.008605015277862497,364.436725130077,356.0538900401887,0.00017931897457347857,0.0006619629293327841,22.48666292844622,22.764779133616955,100
opt_einsum,torch,"jki,efghjk->efghi","6,64,6,64,24,6,64",,2717908992,0.00020120859146113002,0.0029215741157531277,936.3996885602085,875.4971614648437,7.650306893868452e-06,0.0003261396072921079,57.06654103632445,51.17633140149453,100
opt_einsum,torch,"abed,ce->abcd","96,84,24,84,96",,3121348608,0.00018686294555659097,0.007864532470703078,398.8294757436605,389.49577473540353,6.692481364107855e-06,0.0006137713984833682,25.262995266389282,24.209864430635637,100
opt_einsum,torch,"bcgf,adeg->abcdef","24,20,20,24,20,20,24",,4423680000,0.00010246276855463073,0.0403551840782165,109.66638715067661,109.38839432083087,2.8568294888461403e-06,0.000860393306428881,2.265716737915593,2.2540777899335325,100
opt_einsum,torch,"bdgf,aceg->abcdef","24,20,20,24,20,20,24",,4423680000,0.00010345220565790294,0.0413905310630798,106.94046098801671,106.6735107011248,3.041017414178539e-06,0.0010239932409659256,2.6091908130934103,2.596033376831671,100
opt_einsum,torch,"acgf,bdeg->abcdef","24,20,20,24,20,20,24",,4423680000,0.00010333061218255571,0.04126055240631099,107.24946055350229,106.98137862090225,2.7082325529528156e-06,0.0007645006433084818,1.971945807048019,1.9625488225682675,100
opt_einsum,torch,"abgf,cdeg->abcdef","24,20,20,24,20,20,24",,4423680000,0.00010381221771233786,0.041140611171722366,107.56758491997626,107.29657512055766,3.580078521007732e-06,0.0008229872338569545,2.1085299088537615,2.0966012001544962,100
opt_einsum,torch,"efhjki,gjk->efghi","6,64,24,4,94,6,64",,2661285888,0.00019120216369624302,0.005901370048522902,454.9118191232456,440.4158815075651,7.566514406750595e-06,0.0006387271943771388,37.39700317125261,35.265945367544816,100
opt_einsum,torch,"bced,ae->abcd","96,84,84,84,96",,10924720128,0.00018658399581904293,0.016039812564849813,682.3464414763165,674.4748059171827,7.104882950879782e-06,0.000718755907383363,28.176549590791275,27.57109222120079,100
