code,backend,einsum_string,dim_sizes,cont_path,num_flops,time_compile_mean,time_eval_mean,gflops_eval_mean,gflops_total_mean,time_compile_std_dev,time_eval_std_dev,gflops_eval_std_dev,gflops_total_std_dev,num_samples
einsum_ir,tpp,"aefg,behi,cfhj,dgij->abcd","60,60,20,20,8,8,8,8,8,8",,3058272000,0.0006369969500000001,0.0010444206,3091.765000000001,1873.01043,2.2610349774757327e-05,0.0004957501232807398,351.0092009352346,186.27094466819273,100
